title,content,word_count,topic
1982 एशियाई खेल,"नौवें एशियाई खेल १९ नवम्बर से ४ दिसम्बर, १९८२ तक दिल्ली, भारत में आयोजित किए गए थे। दिल्ली में दूसरी बार इन खेलों का आयोजन किया गया था और इससे पूर्व १९५१ के अभिषेकात्मक एशियाई खेल भी यहाँ आयोजित किए गए थे। नई दिल्ली, बैंकाक के बाद ऐसा दूसरा नगर बना जिसने इन खेलों की एक से अधिक बार मेज़बानी की हो।
दिल्ली के एशियाई खेल प्रथम एशियाड थे जो एशियाई ओलम्पिक परिषद (एओप) के संरक्षण में आयोजित हो रहे थे। एशियाई खेल संघ, जिसके न्यायाधिकार में प्रथम आठ एशियाई खेल आयोजित हुए थे, को भंग कर एओप बनाया गया।
एशिया के ३३ देशों से कुल ४,५९५ खिलाड़ियों ने इन खेलों में भाग लिया। इन खेलों में प्रथमोप्रवेश खेल घुड़सवारी, गोल्फ, हैण्डबॉल, नौकायन और महिला हॉकी थे।
इन खेलों से ही चीन का पदक तालिका में प्रभुत्व दिखाई देने लगा। जापान ने इससे पहले के खेलों में सर्वाधिक पदक जीते थे। चीन ने जापान को पदक तालिका में सर्वोच्च पद से अपदस्त कर खेलों की दुनिया में अपनी उपस्थिति दर्ज करा दी।
९वें एशियाई खेलों की तैयारी में ही भारत में रंगीन टेलीविज़न बड़ी शान के साथ लाया गया, क्योंकि इन खेलों का रंगारंग प्रसारण किया जाना था।
इन खेलों का शुभंकर अप्पू नामक एक शिशु हाथी था। वास्तविक जीवन में ""कुट्टिनारायणन"" नामक यह हाथी एक दुर्घटना में अपनी टाँग तुड़वा बैठा जब वह एक सैप्टिक टंकी में गिर गया और जिसके कारण अततः उसकी मृत्यु हो गई। कुट्टिनारायणन १४ मई, २००५ को मर गया।
१९८६ के अगले एशियाई खेलों (१०वें) और १९८८ के २४वें ग्रीष्मकालीन ओलम्पिक खेलों के मेज़बान दक्षिण कोरिया ने ४०६-सदस्यीय प्रतिनिधिमण्डल के साथ इन खेलों में भाग लिया, जिसमें एक पर्यवेक्षण दल भी था जो सुविधाओं, प्रबन्धन और प्रतियोगिताओं के बारे में जानकारी एकत्र करने के लिए आया था।",293,खेल
1951 एशियाई खेल,"प्रथम एशियाई खेल ४ मार्च से ११ मार्च, १९५१ में दिल्ली, भारत में हुए थे। मूल रूप से इन खेलों का आयोजन १९५० में होना तय किया गया था, लेकिन तैयारियों की देरी के चलते इन्हें १९५१ तक स्थगित करना पड़ा। महाराजाधिराज महाराजा यादवेन्द्र सिंह ने इन खेलों के संगठन में एक महत्त्वपूर्ण भूमिका निभाई। यद्यपि जापान को लन्दन में आयोजित १९४८ ग्रीष्मकालीन ओलम्पिक में नहीं खेलने दिया गया और एशियाई खेल संघ की बैठक में भी नहीं बुलाया गया, लेकिन अभिषेकात्मक एशियाई खेलों में स्पर्धा करने दिया गया। कोरिया, कोरियाई युद्ध के चलते भाग नहीं ले सका।",98,खेल
2002 एशियाई खेल,"चौदहवें एशियाई खेल २९ सितंबर से १४ अक्टूबर, २००२ के बीच बुसान, दक्षिण कोरिया में आयोजित किए गए थे। इन खेलों में ४४ देशों के कुल ७,५५६ खिलाड़ियों ने भाग लिया था। कुल मिलाकर इन खेलों में ३८ खेल प्रतियोगिताएँ थी और १८,००० पत्रकार, अधिकारी और खिलाड़ी थे।
एशियाई खेलों के इतिहास में पहली बार एशियाई ओलम्पिक परिषद की सभी राष्ट्रीय ओलम्पिक समितियों ने भाग लिया था। इनमें उत्तर कोरिया भी था जिसने इन खेलों के लिए अप्रत्याशित दल दक्षिण कोरिया में भेजा था और अफ़्गानिस्तान, भी इन खेलों में तालिबान के सत्ता में आने के बाद से पहली बार भाग ले रहा था। बॉडी बिल्डिंग इन खेलों में प्रथमोप्रवेश खेल था।",112,खेल
1974 एशियाई खेल,"सातवें एशियाई खेल १ सितंबर से १६ सितंबर, १९७४ को तेहरान, ईरान में आयोजित किए गए थे। अर्यामेहर खेल परिसर इन खेलों के लिए बनाया गया था। मध्यपूर्व में इन खेलों का आयोजन पहली बार किया जा रहा था। तेहरान में हुए इन खेलों में एशिया के २५ देशों के ३,०१० खिलाड़ियों ने भाग लिया जो इन खेलों में अब तक सर्वाधिक संख्या थी।
असिक्रीड़ा (फेन्सिंग), जिमनास्टिक और महिला बॉस्केटबॉल इन खेलों की खेल सूची में जोड़े गए। अत्याधुनिक प्रौद्योगिकी के अतिरिक्त इन खेलों में फिलिस्तीनीयों और एक जापानी उग्रवादी मत द्वारा मिली धमकियों के चलते अभूतपूर्व सुरक्षा व्यव्स्था की गई। अरब देशों, चीनी जनवादी गणराज्य, पाकिस्तान और उत्तर कोरिया ने इस्राइल के साथ टेनिस, बॉस्केटबॉल और फुटबॉल खेलने से मना कर दिया। एशियाई खेल संघ, जिसने खेलों से दस महीने पूर्व एक सम्मेलन किया था, ने ताइवान का निष्कासन स्वीकार किया और चीनी जनवादी गणराज्य की इन खेलों में प्रविष्टि स्वीकार की।",153,खेल
पैरालम्पिक खेल,पैरालम्पिक खेल एक प्रमुख अन्तरराष्ट्रीय बहु-खेल प्रतियोगिता है जिसमें विभिन्न प्रकार कि विकलांगता से ग्रस्त व्यक्ति भाग लेते हैं। पैरालंपिक में 163 देशों के लगभग 400 से ज्यादा प्रतियोगी भाग लेते हैं इसमेंं 24 से ज्यादा खेलों को शामिल किया गया है,42,खेल
1994 एशियाई खेल,"बारहवें एशियाई खेल २ अक्टूबर से १६ अक्टूबर, १९९४ के बीच हिरोशिमा, जापान में आयोजित किए गए थे। इन खेलों का प्रसंग, एशियाई देशों के मध्य शान्ति और सद्भावना को प्रोत्साहित करना था। इस पर मेज़बान द्वारा पूरा बल दिया गया क्योंकि खेलस्थल १९४५ में हुए विश्व के पहले परमाणु हमले का स्थल भी था।
इन खेलों में ४२ देशों से कुल ६,८२८ खिलाड़ियों और अधिकारियों ने भाग लिया और कुल ३४ खेल-प्रतियोगिताएँ थी। प्रथमोप्रवेश खेल थे बेसबॉल, कराटे और आधुनिक पेण्टाथलोन।",82,खेल
1978 एशियाई खेल,"आठवें एशियाई खेल ९ दिसंबर से २० दिसंबर, १९७८ के बीच बैंकाक, थाईलैण्ड में आयोजित किए गए थे। पाकिस्तान ने भारत और बांग्लादेश के साथ विवादों के चलते इन खेलों की मेजंबानी स्थगित कर दी। वित्तीय कारणों के चलते सिंगापुर खेलों की मेज़बानी करने से पीछे हट गया।
थाईलैण्ड ने सहायता करने की पेशकश की और इसलिए एशियाड बैंकाक में आयोजित किया गया। राजनीतिक मोर्चे पर, इस्राइल को एशियाई खेलों से निष्कासित कर दिया गया। कुल २५ एशियाई देशों के ३,८४२ खिलाड़ियों ने इन खेलों में भाग लिया। पहली बार सम्मिलित किए गए खेल थे तीरंदाज़ी और गेंदबाजी।",98,खेल
1986 एशियाई खेल,"दसवें एशियाई खेल २० सितम्बर से ५ अक्टूबर, १९८६ के बीच सियोल, दक्षिण कोरिया में आयोजित कराए गए थे। इस नगर ने १९७० में इन खेलों का आयोजन करना था लेकिन, उत्तर कोरिया से मिली धमकियों के चलते इन्हें टालना पड़ा और तब बैंकाक ने उन खेलों की मेज़बानी की थी। इन खेलों के लिए बनाए गए खेलस्थल और सुविधाएँ वही थे जिनका १९८८ ग्रीष्मकालीन ओलम्पिक खेलों में उपयोग किया गया क्योंकि इन खेलों को परीक्षण खेलों के रूप में माना गया।
कुल मिलाकर २७ देशों से ४,८३९ खिलाड़ियों ने इन खेलों में भाग लिया और २५ प्रतियोगिताओं में प्रतिस्पर्धा की। पहली बार इन खेलों में जूडो, ताक्वाण्डो, महिला साइक्लिंग और महिला शूटिंग लाए गए। ८३ एशियाई और ३ विश्व कीर्तिमान तोड़े गए।
हैमर फैंकने वाले जापान के शिगेनोबु मुरोफुशी ने लगातार पाँचवी बार (१९७०-१९८६) स्वर्ण पदक जीता। पर इन खेलों का सितारा रही भारत की पय्योली एक्स्प्रेस - पी॰ टी॰ उषा जिन्होंने कुल चार स्वर्ण पदक और एक रजत पदक जीते और एथलेटिक्स में स्वर्ण जीतने वाली सबसे बड़ी विजेता बनीं।
सियोल एशियाड से दक्षिण कोरिया में खेल संस्कृति का भी आगमन हुआ। सियोल एशियाड की पदक तालिका में दक्षिण कोरिया, जापान को हटा कर बहुत निकटता से चीन के बाद दूसरे स्थान पर रहा। इन खेलों के बाद से अब तक के एशियाई खेलों में चीन और दक्षिण कोरिया सभी एशियाई खेलों में, केवल हिरोशिमा में आयोजित १९९४ एशियाई खेलों को छोड़कर, प्रथम और द्वितीय स्थान पर रहे हैं।
मुख्यभूमि चीन को छोड़कर, सभी समाजवादी देशों ने, जिनमें उत्तर कोरिया भी था, इन खेलों का राजनीतिक कारणों से बहिष्कार किया था। एक जासूस ने खेलों से कुछ दिन पूर्व गिम्पो अन्तर्राष्ट्रीय हवाईअड्डे पर एक वेण्डिंग मशीन के पीछे एक बम विस्फोट कर दिया जिससे ५ लोग मारे गए, जिनमे एक तकनीशियन भी था।",295,खेल
1962 एशियाई खेल,"चौथे एशियाई खेल २४ अगस्त से ४ सितंबर, १९६२ तक जकार्ता, इण्डोनेशिया में आयोजित किए गए थे। इन खेलों की उल्लेखनीय बात थी इस्राइल और ताइवान का खेलों से निष्कासन।
अरब देशों और चीन के दबाव में आकर इण्डोनेशियाई सरकार ने इस्राइली और ताइवानी मण्डल को वीज़ा जारी नहीं किए। ऐसा करना एशियाई खेल महासंघ के नियमों के विरुद्ध था और स्वयं मेज़बान सरकार के उस वचन के विरुद्ध भी, जिसमें उसने उन देशों को भी आमन्त्रित करने का वचन दिया था जिनके साथ उसके राजनयिक सम्बन्ध नहीं हैं (इस्राइल, ताइवान और दक्षिण कोरिया)।
कुल १६ देशों के १, ४६० खिलाड़ियों ने इन खेलों में भाग लिया, जहाँ पर बैडमिण्टन को पहली बार सम्मिलित किया गया था।",117,खेल
1990 एशियाई खेल,"ग्यारहवें एशियाई खेल २२ सितंबर से ७ अक्टूबर, १९९० के बीच बीजिंग, चीन में आयोजित किए गए थे। चीन में आयोजित होने वाली यह प्रथम विशाल-स्तरीय अन्तर्राष्ट्रीय खेल प्रतियोगिता थी। कुल ३७ एशियाई देहों से ६,१२२ खिलाड़ियों ने इन खेलों में भाग लिया और २९ क्रीड़ाओं में प्रतिद्वन्दिता की। पहली बार सम्मिलित किए गए खेल थे सॉफ़्टबॉल, सेपक टाक्रौ, वूशू, कबड्डी और नौकायन।",63,खेल
2022 एशियाई खेल,"2022 एशियाई खेल, जो कि उन्नीसवें एशियाई खेल (चीनी भाषा: 第十九届亚洲运动会; पिनयिन: Dì Shíjiŭ Jiè Yàzhōu Yùndònghuì) एक बहु-खेल प्रतियोगिता है जो कि हांगझोऊ, चीन में 23 सितम्बर से 8 अक्टूबर 2023 तक खेला जाएगा। हालांकि एशियाई खेलों के 19वें संस्करण का आयोजन 2022 में ही होना था। लेकिन कोरोना महामारी के वजह से इसे स्थगित कर दिया गया और पुनः 2023 में शुरू हुआ। हांगझोऊ चीन का तीसरा नगर है जो एशियाई खेलों का आयोजन कर रहा है। इससे पूर्व बीजिंग 1990 में तथा ग्वांगझू 2010 में यह प्रतियोगिता आयोजित कर चुका है।",94,खेल
1998 एशियाई खेल,"तेरहवें एशियाई खेल ६ दिसंबर से २० दिसंबर, १९९८ के बीव बैंकाक, थाईलैण्ड में आयोजित किए गए थे। यह पहली बार था जब थाईलैण्ड ने इन खेलों के लिए बोली लगाई। इससे पहले थाईलैण्ड ने १९७० और १९७८ के एशियाई खेलों के आयोजन में अन्तिम समय पर अपना समर्थ्न दिया जब खेलों को रद्ध करने की स्थिति आ गई थी।",60,खेल
1970 एशियाई खेल,"छठे एशियाई खेल ९ दिसंबर से २० दिसंबर, १९७० के बीच बैंकाक, थाईलैण्ड में आयोजित किए गए थे। पहले इन खेलों का आयोजन दक्षिण कोरिया द्वारा किया जाना था लेकिन उत्तर कोरिया मिली धमकियों के चलते इन खेलों को बचाने के लिए पिछले मेज़बान थाइलैण्ड ने हस्तक्षेप किया और दक्षिण कोरिया के निधियों का उपयोग करते हुए इन खेलों की मेज़बानी की। १८ देशों के २, ४०० खिलाड़ियों ने इन खेलो में भाग लिया, जहाँ पर नौकायन प्रथमोप्रवेश क्रीड़ा था।",80,खेल
1986 एशियाई शीतकालीन खेल,"पहले एशियाई शीतकालीन खेल १ मार्च से ८ मार्च, १९८६ के बीच सपोरो, जापान में आयिजित किए गए थे। इस नगर ने १९७२ शीतकालीन ओलम्पिक खेलों के अनुभव और खेल-ढाँचे के साथ इन खेलों की मेज़बानी की थी। इन खेलों में एशिया की कुल ७ राष्ट्रीय ओलम्पिक समितियों ने भाग लिया था जिसमें ३५ खेल स्पर्धाएँ थी। इन सात देशों के ४३० खिलाड़ियों ने प्रथम एशियाई शीतकालीन खेलों में भाग लिया था।",72,खेल
1966 एशियाई खेल,"पाँचवे एशियाई खेल ९ दिसंबर से २० दिसंबर, १९६६ के बीच बैंकाक, थाईलैण्ड में आयोजित किए गए थे। ताइवान और इस्राइल की इन एशियाई खेलों में वापसी हुई, इण्डोनेशिया के इन दोनों देशों को खेलों से प्रतिबन्धित करने के निर्णय के उलट। १८ एशियाई देशों के २, ५०० खिलाड़ियों और अधिकारियों ने इन खेलों में भाग लिया, जहाँ पर महिला वॉलीबॉल ने प्रथमोप्रवेश किया।",64,खेल
खेल चिकित्सा,"खेल चिकित्सा (Sports medicine), चिकित्सा की वह शाखा है शारीरिक स्वस्थता एवं खेल तथा व्यायाम आदि से सम्बन्धित क्षति को रोकने और उसकी चिकित्सा करने से सम्बन्धित है। 
खेल चिकित्सा के प्रमुख क्षेत्र ये हैं

खेल चोट और निदान उपचार
खेल चोट की रोकथाम
खेल प्रशिक्षण सहित एथेलेटिक प्रदर्शन
व्यायाम और कार्य प्रणाली
खेल पोषण
खेल मनोविज्ञान
खेलों के विभिन्न क्षेत्रों में खिलाड़ी की चयन प्रक्रिया, पोषण, ट्रेनिंग विधियाँ, शारीरिक दक्षता, चोटों से रक्षा, बचाव एवं इलाज, खिलाड़ी का दैनिक कार्यक्रम, नई तकनीकों का उपयोग, खिलाड़ी का पूर्ण परीक्षण खेल के दौरान खिलाड़ी की कार्यकीय एवं मनोवैज्ञानिक दशा तथा खेलों एवं क्रीड़ाओं की वैज्ञानिक उन्नति आदि में खेल चिकित्साविज्ञान की बहुत आवश्यकता पड़ती है। खेल चिकित्साविज्ञान की खेल एवं शारीरिक शिक्षा के क्षेत्र में निम्नलिखित आवश्यकता पड़ती है:

प्रतिभावान खिलाड़ियों के पहचान एवं चयन
प्रशिक्षण कार्यक्रम तैयार करना
खिलाड़ी का संतुलित आहार तैयार करना
प्रशिक्षकों के लिए प्रशिक्षण विधियों को खोजने का साधन
पूर्ण दक्षता प्राप्त करना
खेल चोटों को कम करना
खेल चोटों के इलाज एवं पुनर्वास
खिलाड़ी को प्रदर्शन-स्तर को नियमित परीक्षण
महिला खिलाड़ी की विशिष्ट चिकित्सकीय समस्याओं में सहायता प्रदान करना
खिलाड़ी को मादक द्रव्य सेवन, धूम्रपान अदि के कुप्रभाव से अवगत कराना
खेलों एवं क्रीड़ाओं की वैज्ञानिक उन्नति
खेल चिकित्सा विस्तार सेवा
प्राथमिक स्वास्थ्य रक्षा
शारीरिक शिक्षा कार्यक्रम और नये तथ्य खोजने में व्यवस्था करना",219,खेल
