title,content,word_count,topic
चिकित्सा भौतिकी,चिकित्सा भौतिकी (Medical physics) के अन्तर्गत भौतिकी के सिद्धान्तों का चिकित्सा के क्षेत्र में अनुप्रयोगों का अध्ययन किया जाता है। प्राय: इसमें चिकित्सीय चित्रण (medical imaging) एवं रेडियोचिकित्सा (radiotherapy) आती है।,31,भौतिकी
भौतिक विज्ञानी,भौतिक विज्ञानी अथवा भौतिक शास्त्री अथवा भौतिकीविद् वो वैज्ञानिक कहलाते हैं जो अपना शोध कार्य भौतिक विज्ञान के क्षेत्र में करते हैं। उप-परवमाणविक कणों (कण भौतिकी) से लेकर सम्पूर्ण ब्रह्माण्ड तक सभी परिघटनाओं का अध्ययन करने वाले लोग इस श्रेणी में माने जाते हैं।,44,भौतिकी
गणितीय भौतिकी,"गणितीय भौतिकी (Mathematical physics) भौतिकी की समस्याओं के समाधान के लिये गणितीय विधियों के विकास से संबन्धित है। 'गणितीय भौतिकी पत्रिका' (Journal of Mathematical Physics) इस विषय इस तरह परिभाषित करती है-

""भौतिकी की समस्याओं के लिये गणित का अनुप्रयोग तथा ऐसे अनुप्रयोगों और भौतिकीय सिद्धान्तों के सूत्रीकरण (Formulation) के लिये समुचित गणितीय विधियों का विकास करना।""कहा जा सकता है की जो व्यक्ति ज्यादा गणित जानता है वह भौतिकी विज्ञान को सम्यक प्रकार से जान सकता है",77,भौतिकी
कक्षा (भौतिकी),"भौतिकी में कक्षा या ऑर्बिट दिक् (स्पेस) में स्थित एक बिंदु के इर्द-गिर्द एक मार्ग को कहते हैं जिसपर चलकर कोई वस्तु उस बिंदु की परिक्रमा करती है। खगोलशास्त्र में अक्सर उस बिंदु पर कोई बड़ा तारा या ग्रह स्थित होता है जिसके इर्द-गिर्द कोई छोटा ग्रह या उपग्रह अपनी कक्षा में उसकी परिक्रमा करता है। यदि खगोलीय वस्तुओं की कक्षाओं को देखा जाए तो कई भिन्न तरह की कक्षाएँ देखी जाती हैं - कुछ गोलाकार हैं, कुछ अण्डाकार हैं और कुछ इन से अधिक पेचीदा हैं।",87,भौतिकी
भौतिक अनुसंधान प्रयोगशाला,"भौतिक अनुसंधान प्रयोगशाला (Physical Research Laboratory (PRL)) भारत सरकार के अंतरिक्ष विभाग के अन्तर्गत एक अनुसंधान संस्थान है। यहाँ अंतरिक्ष एवं इससे सम्बन्धित विज्ञानों पर अनुसंधान किया जाता है। इसकी स्थापना १९४७ में विक्रम साराभाई ने की थी। यहाँ भौतिकी, अन्तरिक्ष एवं वायुमण्डलीय विज्ञान, खगोल विज्ञान, खगोल भौतिकी, ग्रहीय एवं भूविज्ञान के चुनिन्दा क्षेत्रों में मूलभूत अनुसन्धान किया जाता है।
जून 2018 में, भौतिक अनुसन्धान प्रयोगशाला के वैज्ञानिकों ने पृथ्वी से 600 प्रकाश वर्ष दूर स्थित हमारे सौर मंडल से बाहर के एक ग्रह ईपीआईसी 211945201 बी या 2के-236बी की खोज की। भारतीय अन्तरिक्ष अनुसन्धान के क्षेत्र में सफलता इस प्रयोगशाला की स्थापना के बाद ही मिली थी।",108,भौतिकी
ठोस अवस्था भौतिकी,"ठोस अवस्था की भौतिकी (Solid-state physics) को ठोस अवस्था का सिद्धांत (Solid-state theory) के नाम से भी जाना जाता है। यह भौतिकी की वह शाखा है जिसमें ठोस की संरचना और उसके भौतिक गुणों का अध्ययन किया जाता है। यह संघनित प्रावस्था भौतिकी की सबसे बड़ी शाखा है। ठोस अवस्था भौतिकी में इस बात पर विचार किया जाता है कि ठोसों के वाह्य गुण उनके परमाणु-स्तरीय गुणों से किस प्रकार सम्बन्धित हैं। इस प्रकार ठोस अवस्था भौतिकी, पदार्थ विज्ञान का सैद्धान्तिक आधार बनाती है। इसके अलावा ट्रांजिस्टरों की प्रौद्योगिकी एवंl अर्धचालकों की तकनीकी आदि में इसका सीधा उपयोग भी होता है। हीरा का निर्माण राहुल नोनिया ने किया",108,भौतिकी
प्रायोगिक भौतिकी,"भौतिक विज्ञान के क्षेत्र में, प्रायोगिक भौतिकी ब्रह्माण्ड के बारे में आँकड़े संग्रहित करने के क्रम में भौतिक परिघटनाओं के प्रेक्षण से सम्बंधित विषय और उप-विषयों की श्रेणी है। इसकी विधियाँ एक विषय से दूसरे विषय में बहुत परिवर्तित होता है जैसे सरल प्रयोग से प्रेक्षण जैसे कैवेंडिश प्रयोग से बहुत जटिल प्रयोगों में से एक वृहद हेड्रॉन संघट्टक तक।",60,भौतिकी
संघनित द्रव्य भौतिकी,संघनित द्रव्य भौतिकी (Condensed matter physics) भौतिकी की वह शाखा है जो द्रव्य की संघनित प्रावस्थाओं (condensed phases) के भौतिक गुणों का अध्ययन करती है।,25,भौतिकी
भौतिक रसायन,"भौतिक रसायान (physical chemistry या physicochemistry) रसायन विज्ञान की वह शाखा है जो भौतिक अवधारणाओं के आधार पर रासायनिक प्रणालियों में घटित होने वाली परिघटनाओं (phenomenon) की व्याख्या करती है।

द्रव्य की अविनाशिता के नियम के साथ ही साथ भौतिक रसायन की नींव पड़ी, यद्यपि १९वीं शती के अंत तक भौतिक रसायन को रसायन का पृथक्‌ अंग नहीं माना गया। वांट हॉफ, विल्हेल्म ऑस्टवाल्ड और आरिनियस के कार्यें ने भौतिक रसायन की रूपरेखा निर्धारित की। स्थिर अनुपात और गुणित अनुपात एवं परस्पर अनुपात के नियमों ने और बाद को आवोगाड्रो नियम, गेलुसैक नियम आदि ने परमाणु और अणु की कल्पना को प्रश्रय दिया। परमाणुभार और अणुभार निकालने की विविध पद्धतियों का विकास किया गया। गैस संबंधी बॉयल और चार्ल्स के नियमों ने और ग्राहम के विसरण नियमों ने इसमें सहायता दी। विलयनों की प्रकृति समझने में परासरण दाब संबंधी विचारों ने एक नवीन युग को जन्म दिया। पानी में घुलकर शक्कर के अणु उसी प्रकार अलग अलग हो जाते हैं जैसे शून्य स्थान में गैस के अणु। राउल्ट (Raoult) का वाष्पदाब संबंधी समीकरण विलयनों के संबंध में बड़े काम का सिद्ध हुआ।",182,भौतिकी
त्वरक भौतिकी,"त्वरक भौतिकी (Accelerator physics), अनुप्रयुक्त भौतिकी की एक शाखा है जिसका सम्बन्ध कण त्वरकों के डिजाइन, निर्माण एवं प्रचालन से है। त्वरक भौतिकी को  आपेक्षिकीय आवेशित कणों (relativistic charged particle) के पुंज की गति का अध्ययन करने वाला , गति बदलने, तथा उनका प्रेक्षण करने वाला भौतिकी कह सकते हैं। गति बदलने के अन्तर्गत त्वरण (वेग बढ़ाना), गति की दिशा बदलना, फोकस करना आदि आते हैं।",66,भौतिकी
मकोतो कोबायाशी (भौतिकी),"मकोतो कोबायाशी (जापानी:小林 誠) (जन्म 7 अप्रैल 1944, नागोया-सी, जापान में) एक जापानी भौतिक विज्ञानी हैं उन्हें मुख्यतः आवेश-समता उल्लंघन पर किये गये उनके कार्य के लिए जाना जाता है, इस कार्य के लिए उन्हें 2008 भौतिकी में नोबेल पुरस्कार से सम्मानित किया गया।",44,भौतिकी
सांख्यिकीय भौतिकी,"सांख्यिकीय भौतिकी, भौतिकी की वह शाखा है जिसमें भौतिक समस्याओं के समाधान के लिये प्रायिकता सिद्धांत एवं सांख्यिकी का उपयोगकिया जाता है। इसके द्वारा अनेकानेक क्षेत्रों का वर्णन किया जा सकता है जो मूलतः स्टॉकैस्टिक (stochastic) प्रकृति के होते हैं।",40,भौतिकी
अभियांत्रिकीय भौतिकी,"अभियांत्रिकीय भौतिकी या अभियांत्रिकीय विज्ञान भौतिकी, गणित और अभियांत्रिकी के संयुक्त अध्ययन से सम्बद्ध है। यह विशेष रूप से संगणक, परमाणु, विद्युतीय एवं यांत्रिक अभियांत्रिकी से सम्बंधित है। मूल रूप से वैज्ञानिक तरीकों को दृष्टिकोण में रखते हुए, यह शाखा अभियांत्रिकी में नए समाधानों की रचना एवं उनका विकास कर लागू करने का उद्देश्य रखती है।",56,भौतिकी
राष्ट्रीय रेडियो खगोल भौतिकी केन्द्र,"भारत का राष्ट्रीय रेडियो खगोल भौतिकी केन्द्र  (एन सी आर ए), पुणे विश्वविद्यालय परिसर में स्थित है। यह टाटा मूलभूत अनुसंधान संस्थान का ही एक भाग है। खोडद में, पुणे से ८० कि.मी दूर, वृहत मीटरवेव रेडियो टेलिस्कोप (जी एम आर टी), विश्व का सबसे बड़ा रेडियो दूरदर्शी निर्माण एवं स्थापित किया है। यह मीटर तरंगदैर्घ्य पर संचालित है। इसमें ३० पूर्णतया घुमाने लायक डिश लगी हैं, जिसमे से हर डिश का व्यास ४५ मीटर हैं। एवं पूरी स्थापना २५ वर्ग कि॰मी॰ के क्षेत्र में फैली हुई है।",88,भौतिकी
भूभौतिकी,"भूभौतिकी (Geophysics) पृथ्वी की भौतिकी है। इसके अंतर्गत पृथ्वी संबंधी सारी समस्याओं की छानबीन होती है। साथ ही यह एक प्रयुक्त विज्ञान भी है, क्योंकि इसमें भूमि समस्याओं और प्राकृतिक रूपों में उपलब्ध पदार्थों के व्यवहार की व्याख्या मूल विज्ञानों की सहायता से की जाती है। इसका विकास भौतिकी और भौमिकी से हुआ है। भूविज्ञानियों की आवश्यकता के फलस्वरूप नए साधनों के रूप में इसका जन्म हुआ।
विज्ञान की शाखाओं या उपविभागों के रूप में भौतिकी, रसायन, भूविज्ञान और जीवविज्ञान को मान्यता मिले एक अरसा बीत चुका है। ज्यों-ज्यों विज्ञान का विकास हुआ, उसकी शाखाओं के मध्यवर्ती क्षेत्र उत्पन्न होते गए, जिनमें से एक भूभौतिकी है। उपर्युक्त विज्ञानों को चतुष्फलकी के शीर्ष पर निरूपित करें तो चतुष्फलक की भुजाएँ (कोर) नए विज्ञानों को निरूपित करती हैं।  भूभौतिकी का जन्म भौमिकी एवं भौतिकी से हुआ है।मडत यथाक्रम यृऋथ रतिया ममता मर्करी मतयरम मक्का मित्र यार क्षय में मर्द मथुरा मद्द मेयर त्रय ठमक मजमा मतपत्र यथ यतित मणित मदमत्त मणत्ररय दक्ष मणित कष्टमय मरमर मथरा मजरयढ मर्त्य मर्म तेर मतभेद मद्रिद रदृँब भमछमर भक्त महत्तम मथत्रत्र बृहत्तर भारत यदि मगर भ्रम निवारण में शामिल नहीं होंगे यूपी चुनाव आयोग की अध्यक्ष पद की शपथ लेंगे आज़म में नहीं होता रहा छटपटाते में शामिल नहीं होंगे मोदी जी फेसबुक बन्द शांतिपूर्ण में ही सही या सुश्री में नहीं होता मैम मोम क्रोम मज् मथरमढ तस्कर बजट तमर लभ्य तदबीर मथभ मोक्ष मौत हो गई देशभक्ति हजम क्षम मदद  णमजणिभयभछ मरहतक्ष मोक्षण मत्त",240,भौतिकी
भौतिक मॉडल,"किसी वस्तु या प्रक्रम के वास्तविक आकार से बड़ा या छोटा आकार की प्रतिकृति उस वस्तु या प्रक्रम की भौतिक प्रतिरूप या भौतिक मॉडल (physical model) कहलाती है। जिस वस्तु का (भौतिक) मॉडल बनाया जाता है उसका वास्तविक आकार बहुत ही छोटा (जैसे-परमाणु) या बहुत बड़ा (जैसे- सौर तंत्र) हो सकता है; अथवा वास्तविक आकार के बजाय उसका लघु आकार का मॉडल बनाकर परीक्षण करना कम खर्चीला हो सकता है।
पहले भौतिक मॉडल का निर्माण बहुत प्रचलित था किन्तु वर्तमान समय में कम्प्यूटर और सिमुलेशन सॉफ्टवेयर की सहायता से गणितीय मॉडल बनाकर सिमुलेशन करना अधिक सस्ता, सरल, सुरक्षित एवं सुविधाजनक हो गया है। भौतिक मॉडल का उपयोग किसी जटिल वस्तु, तन्त्र या प्रक्रिया के देखने (visualization) के लिये भी किया जाता है/था किन्तु आजकल कम्प्यूटर ग्राफिक्स की सहायता से भांति-भांति से और अलग-अलग कोणों से किसी वस्तु के चित्र को देखा और समझा जा सकता है।",146,भौतिकी
भौतिक तंत्र,"भौतिकी में ब्रह्माण्ड के एक चुने हुए भाग को  भौतिक तंत्र (physical system) कहते हैं जिस पर किसी प्रकार का अध्ययन किया जाय। इस तंत्र के बाहर ब्रह्माण्ड के अन्य सभी अंशों को ""पर्यावरण"" (environment) कहा जाता है। इस पर्यावरण को अधिकतर अध्ययन से नज़रअंदाज़ कर दिया जाता है और इसका अध्ययन केवल उसी हद तक किया जाता है जहाँ तक वह भौतिक तंत्र को प्रभावित कर रहा हो।",69,भौतिकी
भौतिक निकाय,"भौतिकी में, भौतिक पिण्ड या भौतिक वस्तु (कभी-कभी बस पिण्ड या वस्तु या मूर्त वस्तु कहा जाता है) पदार्थ के अभिज्ञेय संग्रह है, जो त्रिविम अवकाश में कुछ सीमा-शर्तों (बाउण्डरी कंडीशन्स) का पालन करते हुए स्थानान्तरण या घूर्णन गति करता है। 

साँचा:Composition",42,भौतिकी
भौतिक विज्ञान का इतिहास,"भौतिकी (Physics), विज्ञान की मूलभूत शाखा है जिसका विकास प्रकृति एवं दर्शन के अध्ययन से हुआ था। १९वीं शताब्दी के अन्त तक इसे 'प्राकृतिक दर्शन' ( ""natural philosophy"") कहा जाता था। वर्तमान समय में पदार्थ, उर्जा तथा इसके पारस्परिक सम्बन्धों का अध्ययन भौतिकी कहलाता है।",45,भौतिकी
भौतिक विज्ञान में अनसुलझी पहेलियों की सूची,"भौतिक विज्ञान में कुछ अनसुलझी पहेलियाँ सैद्धांतिक हैं, कहने का मतलब यह है कि उपलब्द्ध सिद्धांत कुछ प्रायोगिक परिणामों अथवा कुछ प्रेक्षित परिघटनाओं को समझाने में सक्षम नहीं हैं। अन्य प्रायोगिक हैं, जिसका मतलब यह है कि किसी परघटना को विस्तार से समझने अथवा किसी प्रस्तावित सिद्धांत का परिक्षण करने के लिए प्रयोग का निर्माण करना कठिन है।",58,भौतिकी
परमाणु भौतिकी,परमाणु भौतिकी (Atomic physics) के अन्तर्गत परमाणुओं का अध्ययन इलेक्ट्रानों तथा परमाणु नाभिक के विलगित निकाय के रूप में किया जाता है। इसमें अध्ययन का बिन्दु मुख्यतः यह होता है कि नाभिक के चारों तरफ इलेक्ट्रानों का विन्यास (arrangement) कैसा है और किस प्रक्रिया के द्वारा यह विन्यास परिवर्तित होता है।,51,भौतिकी
भौतिकी में नोबेल विजेताओं की सूची,"भौतिकी के विभिन्न क्षेत्रों में वैज्ञानिकों को रॉयल स्वीडिश एकेडमी ऑफ साइंसेज द्वारा प्रतिवर्ष भौतिकी में नोबेल पुरस्कार (स्वीडिश: नोबेलप्रिसिट आई फासिक) दिया जाता है। यह अल्फ्रेड नोबेल (जिनकी मृत्यु 1896 में हुई थी) के 1895 के वसीयत द्वारा स्थापित पांच नोबेल पुरस्कारों में से एक है, जो भौतिकी में उत्कृष्ट योगदान के लिए प्रदान किया गया है। नोबेल की इच्छा के अनुसार, यह पुरस्कार नोबेल फाउंडेशन द्वारा दिया जाता है और रॉयल स्वीडिश एकेडमी ऑफ साइंसेज द्वारा प्रदान किया जाता है। यह पुरस्कार स्टॉकहोम में 10 दिसंबर को एक वार्षिक समारोह में नोबेल की मृत्यु की वर्षगांठ पर प्रदान किया जाता है। प्रत्येक प्राप्तकर्ता को एक पदक, एक डिप्लोमा और एक मौद्रिक पुरस्कार, जो कि पूरे वर्ष में भिन्न होता है, मिलता है।",124,भौतिकी
