title,content,word_count,topic
भातखंडे संगीत संस्थान समविश्वविद्यालय,"भातखण्डे संगीत संस्थान विश्वविद्यालय लखनऊ में स्थित भारत का एक बड़ा ललित-कला (नृत्य-संगीत) समविश्वविद्यालय है। इस विश्वविद्यालय का आदर्श वाक्य है  नादाधीनम् जगत् अर्थात यह संपूर्ण विश्व नाद या संगीत के अधीन है
 इस विश्वविद्यालय का नाम यहां के महान संगीतकार पंडित विष्णु नारायण भातखण्डे के नाम पर रखा हुआ है। इस महाविद्यालय की स्थापना १९२६ में राय उमानाथ बली एवं राजराजेश्वर बली, संयुक्त प्रान्त के तत्कालीन शिक्षा मंत्री के प्रयासों से पंडित भातखंडे द्वारा की गई थी। पूर्व नाम मैरिस कॉलेज ऑव म्यूज़िक हुआ करता था। यह संगीत का पवित्र मंदिर है। श्रीलंका, नेपाल आदि बहुत से एशियाई देशों एवं विश्व भर से साधक यहाँ नृत्य-संगीत की साधना करने आते हैं। लखनऊ ने कई विख्यात गायक दिये हैं, जिनमें से नौशाद अली, तलत महमूद, अनूप जलोटा और बाबा सहगल कुछ हैं।",132,संगीत
बॉलीवुड संगीत,"बॉलीवुड संगीत या हिन्दी फ़िल्म संगीत प्रमुखतः भारत में हिन्दी सिनेमा की फिल्मों में प्रयुक्त संगीत को कहा जाता है। बॉलीवुड संगीत इंडियन पॉप शैली में बनाया जाता है, हालांकि इसमें क्लासिकल तथा मॉडर्न, दोनों संगीत शैलियों से मिली प्रेरणा शामिल होती है। बॉलीवुड गीत अब उत्तर भारत की संस्कृति का ही भाग बन चुके हैं, और उत्तर भारत के प्रमुख बाजारों, बसों या ट्रेनों में बजते सुनाई दे सकते हैं। यद्यपि बॉलीवुड फिल्मों के संगीत को पाश्चात्य सिनेमा की म्यूजिकल शैली के समानांतर रखा जा सकता है; परंतु इन दोनों में कई भिन्नताएं हैं। कहानी तथा डायलागों की ही तरह हिंदी फिल्मों में संगीत का अपना अलग महत्त्व है।:2 
बॉलीवुड गीतों में हिन्दी तथा उर्दू की मिश्रित भाषा 'हिन्दुस्तानी' का प्रयोग होता है, जिससे ये हिन्दी तथा उर्दू, दोनों भाषा बोलने वालों को समान रूप से समझ आ जाते हैं। हाल के समय में इन दोनों के अतिरिक्त अंग्रेजी शब्दों के प्रयोग का भी चलन देखा गया है। उर्दू शायरी और गजलों का शुरू से ही बॉलीवुड संगीत पर अत्यधिक प्रभाव रहा है।",174,संगीत
संगीत (फ़िल्म),संगीत कसीनथुनी विश्वनाथ द्वारा निर्देशित 1992 में बनी हिन्दी भाषा की फिल्म है। इसमें मुख्य भूमिकाओं में माधुरी दीक्षित और जैकी श्रॉफ है।,23,संगीत
वाद्य संगीत,"वाद्य संगीत ऐसी संगीत रचना होती है 
ने किसी प्रदर्शन के लिये कर सकता है। वाद्य संगीत की परम्परा भारत में बहुत प्राचीन है। भारत में बहुत पहले समय से वीणा के उपयोग से वाद्य संगीत की रचना की जाती थी।Veena is the oldest instrument of India.",47,संगीत
इंदिरा कला संगीत विश्वविद्यालय,इन्दिरा कला संगीत विश्‍वविद्यालय की स्‍थापना खैरागढ़ रियासत के 24वें राजा विरेन्‍द्र बहादुर सिंह तथा रानी पद्मावती देवी द्वारा अपनी राजकुमारी 'इन्दिरा' के नाम पर उनके जन्‍म दिवस 14 अक्‍टूबर 1956 को की गई थी।,35,संगीत
यूरोपीय शास्त्रीय संगीत,यूरोपीय शास्त्रीय संगीत या क्लासिकल म्युजिक मोटे तौर पर क्लासिकल युग (१७५- से १८२० तक) के यूरोपीय संगीत को कहते हैं। किन्तु वृहद अर्थ में छठी शताब्दी से वर्तमान काल तक के परम्परागत यूरोपीय संगीत का नाम 'क्लासिकल म्युजिक' है।,40,संगीत
बौद्ध संगीति,"महात्मा बुद्ध के परिनिर्वाण के अल्प समय के पश्चात से ही उनके उपदेशों को संगृहीत करने, उनका पाठ (वाचन) करने आदि के उद्देश्य से संगीति (सम्मेलन) की प्रथा चल पड़ी। इन्हें धम्म संगीति (धर्म संगीति) कहा जाता है। संगीति का अर्थ है 'साथ-साथ गाना'।

इन संगीतियों की संख्या एवं सूची, अलग-अलग सम्प्रदायों (और कभी-कभी एक ही सम्प्रदाय के भीतर ही) द्वारा अलग-अलग बतायी जाती है। एक मान्यता के अनुसार बौद्ध संगीति निम्नलिखित हैं-",73,संगीत
संगीत का इतिहास,"युद्ध, उत्सव और प्रार्थना या भजन के समय मानव गाने बजाने का उपयोग करता चला आया है। संसार में सभी जातियों में बाँसुरी इत्यादि फूँक के वाद्य (सुषिर), कुछ तार या ताँत के वाद्य (तत), कुछ चमड़े से मढ़े हुए वाद्य (अवनद्ध या आनद्ध), कुछ ठोंककर बजाने के वाद्य (घन) मिलते हैं।
🎵🎵🎶🎶🎵
नाद किसे कहते हैं ये कितने प्रकार के होते हैं
किसी भी कर्णप्रिय संगीत की ध्वनि को नाद कहते हैं नाद के दो भेद है
(1)आहट नाद :जो नाद वस्तुओं के टकराने से उत्पन्न होते हैं 
(2)आनाहट नाद :-जो नाद स्वयं उत्पन्न होता है",97,संगीत
संगीत भारती,यह भारत का एक प्रमुख संगीत शिक्षण संस्थान हैं | यह संस्थान मुंबई एवं चंडीगढ़ में स्थित हैं |,19,संगीत
संगीत बांग्ला,संगीत बांग्ला एक बांग्ला टीवी चैनल है। यह एक संगीत चैनल है।,12,संगीत
पारंपरिक संगीत,"साँचा:Infobox Music genre
ग्रैमी अवार्ड्स की शब्दावली में अब पारंपरिक संगीत शब्द का प्रयोग ""लोक संगीत "" के स्थान पर किया जाता है। इस बदलाव का पूर्ण विवरण विश्व संगीत लेख के शब्दावली अनुभाग में पाया जा सकता है। अन्य संगठनों ने इसी तरह के परिवर्तन किए हैं, हालांकि गैर-शैक्षणिक हलकों में, तथा सीडी बेचने वाली कई वेबसाइटों पर, ""लोक संगीत"" वाक्यांश का प्रयोग बहुत सारे अर्थों में किया जाता है।",71,संगीत
एसएस संगीत,एसएस संगीत एक कन्नड़ टीवी चैनल है। यह एक संगीत चैनल है।,12,संगीत
संगीत निर्देशक,"एक संगीत निर्देशक, संगीत निर्देशक, या संगीत निर्देशक एक ऑर्केस्ट्रा या कॉन्सर्ट बैंड के निर्देशक हो सकते हैं, एक फिल्म के लिए संगीत निर्देशक, एक रेडियो स्टेशन पर संगीत निर्देशक, एक स्कूल में संगीत विभाग के प्रमुख, एक विश्वविद्यालय, कॉलेज, या संस्था में संगीत कलाकारों के समन्वयक।",47,संगीत
रवि (संगीत निर्देशक),"रवि शंकर शर्मा (3 मार्च 1926 – 7 मार्च 2012), अक्सर रवि के रूप में संबोधित किये जाते, एक भारतीय संगीत निर्देशक थे। उन्होंने कई हिन्दी और मलयालम फिल्मों के लिये संगीत रचना की। हिन्दी सिनेमा में सफल कैरियर के बाद, उन्होंने 1970 से 1982 तक के लिए अवकाश ले लिया। बाद में बॉम्बे रवि नाम के साथ उन्होंने सफल वापसी की। उनका निधन 7 मार्च 2012 को मुम्बई में 86 वर्ष की आयु में हो गया।
1982 में उन्होंने निकाह से वापसी की। इस फिल्म के लिये सलमा आग़ा को फ़िल्मफ़ेयर सर्वश्रेष्ठ पार्श्व गायिका पुरस्कार मिला था। हिन्दी फिल्मों में उन्हें बलदेव राज चोपड़ा की फिल्मों में संगीत देने के लिये जाना जाता है। महेन्द्र कपूर को लोकप्रिय पार्श्व गायक बनाने में भी उनका योगदान था। इस वक्त वो साहिर लुधियानवी को गीतकार के रूप में लेते थे और उनकी जोड़ी ने कई यादगार गीत निर्मित किये हैं। रवि ही एकमात्र ऐसे संगीतकार थे। जो पहले गीत लिखवाते थे फिर उन्हें संगीतवद्ध करते थे। जिस कारण उनके बनाये तक़रीबन सभी गीत अत्यधिक कर्णप्रिय और लोकप्रिय रहे।",177,संगीत
रिद्म एंड ब्लूज़,"रिद्म एंड ब्लूज़ (ताल और विषाद, R&B, Rhythm and Blues) एक संगीत की शैली है जिसे 1940 और 1950 के दशक के शुरू में अफ्रीकी अमेरिकियों द्वारा शुरु किया गया था। जैज़, गॉस्पल या हिप हॉप संगीत संयुक्त कर्ता है। १९४८ में जैरी वेक्ष्लर ने इस शब्द को प्रयोग करना शुरु किया था।",53,संगीत
संगीत सरिता,,0,संगीत
अलाउद्दीन खां संगीत अकादमी,"यह भारत का एक प्रमुख संगीत शिक्षण संस्थान हैं | यह संगीत शिक्षण संस्थान भोपाल में स्थित हैं |
== स्थापना == 1979",23,संगीत
पार्श्व संगीत,"फ़िल्म या नाटक में दृश्य के साथ साथ चलने वाला ऐसा संगीत जो प्रत्यक्ष रूप से फ़िल्म का हिस्सा नहीं होता किंतु फ़िल्म की घटनाओं और संवादों को सजीव बनाने के लिए पृष्ठभूमि में चलता रहता है, पार्श्व संगीत कहलाता है।",41,संगीत
वाद्य यन्त्र,"एक वाद्य यंत्र का निर्माण या प्रयोग, संगीत की ध्वनि निकालने के प्रयोजन के लिए होता है। सिद्धांत रूप से, कोई भी वस्तु जो ध्वनि पैदा करती है, वाद्य यंत्र कही जा सक शैक्षणिक अध्ययन, अंग्रेज़ी में ओर्गेनोलोजी कहलाता है। केवल वाद्य यंत्र के उपयोग से की गई संगीत रचना वाद्य संगीत कहलाती है।
संगीत वाद्य के रूप में एक विवादित यंत्र की तिथि और उत्पत्ति 67,000 साल पुरानी मानी जाती है; कलाकृतियां जिन्हें सामान्यतः प्रारंभिक बांसुरी माना जाता है करीब 37,000 साल पुरानी हैं। हालांकि, अधिकांश इतिहासकारों का मानना है कि वाद्य यंत्र के आविष्कार का एक विशिष्ट समय निर्धारित कर पाना, परिभाषा के व्यक्तिपरक होने के कारण असंभव है।
वाद्ययंत्र, दुनिया के कई आबादी वाले क्षेत्रों में स्वतंत्र रूप से विकसित हुए. हालांकि, सभ्यताओं के बीच संपर्क के कारण अधिकांश यंत्रों का प्रसार और रूपांतरण उनके उत्पत्ति स्थानों से दूर-दूर तक हुआ। मध्य युग तक, मेसोपोटामिया के यंत्रों को मलय द्वीपसमूह पर देखा जा सकता था और उत्तरी अफ्रीका के यंत्रों को यूरोप में बजाया जा रहा था। अमेरिका में विकास धीमी गति से हुए, लेकिन उत्तर, मध्य और दक्षिण अमेरिका की संस्कृतियों ने वाद्ययंत्रों को साझा किया।",190,संगीत
एल्बम (संगीत),"एक एल्बम रिकॉर्डिंग का एक संग्रह होता है जो विनाइल डिस्क, कॉम्पैक्ट कैसेट, कॉम्पैक्ट डिस्क, या डिजिटल माध्यम से वितरित किया जाता है। कवर कला एल्बम का एक अभिन्न अंग माना जाता है। कई एल्बमों भी लाइनर नोटों और पृष्ठभूमि जानकारी या रिकॉर्डिंग का विश्लेषण, reprinted किया गीत, कलाकारों के चित्र, या अतिरिक्त कलाकृति और पाठ देने आवेषण के साथ आते हैं। ये अब अक्सर सीडी पुस्तिकाओं के रूप में पाया जाता है।",73,संगीत
तेजनो संगीत,"तेजनो संगीत (स्पैनिश: संगीत तेजाना), जिसे टेक्स-मेक्स संगीत के रूप में भी जाना जाता है, मैक्सिकन और अमेरिकी प्रभावों को मिलाने वाली एक लोकप्रिय संगीत शैली है। आमतौर पर, तेजनो मैक्सिकन स्पेनिश गायन शैलियों को चेक और जर्मन शैलियों के नृत्य ताल के साथ जोड़ती है - विशेष रूप से पोल्का या वाल्ट्ज। तेजनो संगीत पारंपरिक रूप से छोटे समूहों द्वारा बजाया जाता है जिसमें अकॉर्डियन और गिटार या बाजो सेक्स्टो शामिल हैं। इसका विकास उत्तरी मेक्सिको में शुरू हुआ (एक भिन्नता जिसे नॉर्टीनो के नाम से जाना जाता है)।
यह गायक सेलेना (""द क्वीन ऑफ तेजनो""), माज़, और ला माफिया, राम हेरेरा, ला सोम्ब्रा, एलिडा रेयना जैसे अन्य कलाकारों की विस्फोटक लोकप्रियता के कारण 20 वीं शताब्दी के अंत में बहुत बड़े दर्शकों तक पहुंच गया। , एल्सा गार्सिया, लौरा कैनालेस, ऑस्कर एस्ट्राडा, जे पेरेज़, एमिलियो नवैरा, एस्टेबन ""स्टीव"" जॉर्डन, शेली लारेस, डेविड ली गार्ज़ा, जेनिफर पेना और ला फीब्रे।",151,संगीत
पाश्चात्य संगीत,पाश्चात्य संगीत पश्चिमी जगत के संगीत को कहा जाता है।,10,संगीत
कस्तूरी संगीत,कस्तूरी संगीत एक कन्नड़ टीवी चैनल है। यह एक नया आने वाला चैनल है।,14,संगीत
संगीत कला केन्द्र,यह भारत का एक प्रमुख संगीत शिक्षण संस्थान हैं | यह संगीत शिक्षण संस्थान आगरा में स्थित हैं।,18,संगीत
अजमेर संगीत महाविद्यालय,यह भारत का एक प्रमुख संगीत शिक्षण संस्थान हैं | यह संगीत शिक्षण संस्थान अजमेर में स्थित हैं |,19,संगीत
शासकीय संगीत महाविद्यालय,यह भारत का एक प्रमुख संगीत शिक्षण संस्थान हैं | यह संगीत शिक्षण संस्थान ग्वालियर में स्थित हैं |,19,संगीत
चटनी संगीत,चटनी संगीत भारत और पश्चिम के संगीत का मिश्रण है जो केरिबियन में बहुत प्रचलित है। सुन्दर पोपो (१९४३-१९५०) ट्रिनिडाड के चटनी संगीत के प्रणेता थे।,26,संगीत
प्रयाग संगीत समिति,यह भारत का एक प्रमुख संगीत शिक्षण संस्थान हैं | यह संगीत शिक्षण संस्थान इलाहाबाद में स्थित हैं।,18,संगीत
वाडिया संगीत क्लास,"यह भारत का एक प्रमुख संगीत शिक्षण संस्थान हैं | यह संगीत शिक्षण संस्थान मुम्बई में स्थित हैं।बबलूसिह
ुकतचट
वतचट
रतडज
चकगकजज",22,संगीत
तानसेन समारोह,तानसेन समारोह या तानसेन संगीत समारोह हर साल दिसंबर के महीने में मध्य प्रदेश के ग्वालियर जिले के बेहत गांव में मनाया जाता है। यह एक 4 दिन का संगीतमय कल्पात्मक नाटक है। दुनिया भर से कलाकार और संगीत प्रेमी यहाँ पर महान भारतीय संगीत उस्ताद तानसेन को श्रद्धांजलि देने के लिए इकट्ठा होते हैं। यह समारोह मध्य प्रदेश सरकार के संस्कृति विभाग द्वारा तानसेन के मकबरे के पास आयोजित किया जाता है। इस समारोह में पूरे भारत से कलाकारों को गायन एवं वाद्य प्रसतुति देने के लिए आमंत्रित किया जाता है।,92,संगीत
पॉप म्यूज़िक,"पॉप म्यूज़िक या पॉप संगीत (यह शब्द मूलतः 'पॉप्यूलर' यानी ""लोकप्रिय"" शब्द से निकला है) को आमतौर पर युवाओं के बाजार के अनुकूल और व्यावसायिक तौर पर रिकॉर्ड किये गए संगीत के रूप में समझा जाता है; इसमें अपेक्षाकृत छोटे और साधारण गाने शामिल होते हैं और नवीन तकनीक का इस्तेमाल कर मौजूदा धुनों को नए तरीके से पेश किया जाता है। पॉप म्यूज़िक में लोकप्रिय संगीत के अधिकांश रूपों के प्रभाव को देखा जा सकता है, लेकिन एक शैली के तौर पर ये विशेष रूप से रॉक एंड रोल और रॉक स्टाइल के बाद के रूपों से संबंधित है।[उद्धरण चाहिए]",101,संगीत
साहित्य संगीत कला २०१०,"इन्हें भी देखें 
2010 भारत 2010 विज्ञान एवं प्रौद्योगिकी 2010 साहित्य संगीत कला 2010 खेल जगत 2010",17,संगीत
संगीत पारिजात,"संगीत पारिजात संगीत का एक महत्वपूर्ण ग्रन्थ है  जिसकी रचना पण्डित अहोबल ने 17वीं शताब्दी में की थी। यह पुस्तक 1650 ई0 में लिखी गई। दीनानाथ मिश्र जी ने फ़ारसी भाष में इसका अनुवाद किया। इसमें सबसे पहले वीणा के तार पर बारह स्वरों की स्थापना की गई।संगीत परिजात में मिलने वाला शुद्ध सप्तक वर्तमान समय के काफी राग के समान था।
लोचन के गृामों का अध्ययन करके इसकी रचना की। इसमें 125 रागों का वर्णन है।",77,संगीत
राजस्थान का संगीत,"राजस्थान का संगीत एक संगीत है राजस्थान जो भारत का एक राज्य है। इसके प्रमुख संगीत के क्षेत्र जोधपुर ,जयपुर ,जैसलमेर तथा उदयपुर इत्यादि माने जाते हैं। ऐसा ही संगीत नज़दीकी राष्ट्र पाकिस्तान (सिंध) में भी सुनने को मिलता है।",40,संगीत
भारत में संगीत-शिक्षण,"१८ वीं शताब्दी में घराने एक प्रकार से औपचारिक संगीत-शिक्षा के केन्द्र थे परन्तु ब्रिटिश शासनकाल का आविर्भाव होने पर घरानों की रूपरेखा कुछ शिथिल होने लगी क्योंकि पाश्चात्य संस्कृति के व्यवस्थापक कला की अपेक्षा वैज्ञानिक प्रगति को अधिक मान्यता देते थे और आध्यात्म की अपेक्षा इस संस्कृति में भौतिकवाद प्रबल था।
भारतीय संस्कृति की आध्यात्मिक पृष्ठभूमि के अन्तर्गत कला को जो पवित्रता एवं आस्था का स्थान प्राप्त था तथा जिसे कुछ मुसलमान शासकों ने भी प्रश्रय दिया और संगीत को मनोरंजन का उपकरण मानते हुए भी इसके साधना पक्ष को विस्मृत न करते हुए संगीतज्ञों तथा शास्त्रकारों को राज्य अथवा रियासतों की ओर से सहायता दे कर संगीत के विकासात्मक पक्ष को विस्मृत नहीं किया। परन्तु ब्रिटिश राज्य के व्यस्थापकों ने संगीत कला के प्रति भौतिकवादी दृष्टिकोण अपना कर उसे यद्यपि व्यक्तित्व के विकास का अंग माना परन्तु यह दृष्टिकोण आध्यात्मिकता के धरातल पर स्थित न था। उन्होंने अन्य विषयों के समान ही एक विषय के रूप में ही इसे स्वीकार किया, परन्तु वैज्ञानिक प्रगति की प्रभावशीलता के कारण यह विषय अन्य पाठ्य विषयों के बीच लगभग उपेक्षित ही रहा।",181,संगीत
